Cereals and cereal products	27.7820551731859	27.1069817444942	27.4077389030508	23.0665968922558	22.1749577928409	28.0886798042457	27.3454575683553	27.677594144841	22.8821494072485	21.8142150671237	23.7323287896203	27.931804277576	27.223118144289	22.9740150270087	21.9725882501421
     of which:															
     Pasta, rice, pizza and other miscellaneous cereals	7.05857680889102	9.53206379970268	8.43008157456182	6.49476643591674	2.19190880742481	7.48972205877452	9.79506324782179	8.76483555388839	6.22723291204797	2.77536465549027	5.70266659719037	7.2691391985103	9.66014306810834	6.36048023160811	2.51921601209046
     White bread	7.05151952797435	8.07923137512479	7.62136756086846	6.88793663330074	6.94439743322701	7.23479204399865	7.65165541574092	7.46536447009013	5.55822572641672	4.29921236522538	5.45864609859047	7.14102602012761	7.87100426112366	6.2204994167191	5.46050086538627
     Wholemeal bread	1.95160690163989	1.30723434326336	1.59431372081305	2.2701288516243	2.97073585471868	1.53192672695536	1.16140198981754	1.3269847882772	2.51176632849944	3.08272621147685	1.85567325975563	1.74664381673686	1.23621479826888	2.39141675274055	3.03356023250418
     Brown, granary and wheatgerm bread	2.5331710139683	1.5858140214609	2.00787832601723	2.01095361809164	1.97960050704134	2.32783731625829	1.87661606944462	2.07826111303607	2.11878366715236	2.46705144662401	2.24008921580514	2.43289029866212	1.72743300135989	2.0650780051568	2.2530508546134
     Other breads	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
     High fibre breakfast cereals	2.72642196174029	1.43843112498664	2.01225383499857	1.69880077097714	2.87191085412376	2.40373530254886	1.41814602612183	1.85859335437113	2.05113134392904	3.38244647811986	3.37701810556725	2.56882849625281	1.42855239466716	1.875650141551	3.15831125361663
     Other breakfast cereals	1.13434069902636	1.20636581258056	1.17427734993842	0.652204303662676	0.549419260802054	1.34092973129586	1.16245259908776	1.24221176237699	0.715022354280276	0.681408648212375	0.867841032641933	1.2352344936711	1.18498032185911	0.683735296330509	0.623462699705005
     Biscuits	1.94146367608747	1.47489266351935	1.68275830604183	0.981324035697037	1.3384359808186	1.96367985220651	1.76037957674642	1.85123188744054	1.40075430037494	1.36380150590329	1.94435827090341	1.95231359530401	1.61392320235514	1.19185353271585	1.35266553929826
     Buns, cakes, pastries and fruit pies	2.17136840566936	1.44567109203414	1.76898208717144	1.24131332599577	2.17522087313254	2.31339699256801	1.62760871592219	1.93407878557265	1.39056741758938	2.08055780097937	1.12726689679034	2.24073221904713	1.53427370291298	1.31623016313754	2.12211675971205
     Puddings	0.914714505946048	0.771164733267615	0.835118697247322	0.565630706203309	0.909510597274276	1.09552949543045	0.641220090232237	0.844245192578602	0.442105040471449	1.18231663910269	1.0115000273763	1.00302079315461	0.707882414874045	0.503628036235243	1.06254939748995
Milk and milk products  	21.2343557868512	13.9609530119944	17.2013826580594	12.422629668813	15.7071354255702	21.5490331866515	13.9810814043546	17.3631029244304	14.2377031841656	17.4593788129788	34.0864855507287	21.3880376963215	13.9707554271178	13.3336905683711	16.6901093505522
    of which:															
    Whole milk (3.8% fat)	5.22219428784927	1.95438720581042	3.41025308785193	1.25456411652281	2.08963546085213	5.25673627422344	1.66315351816622	3.26908000458868	1.04693988072533	1.84857922275521	13.6392342969246	5.23906387691493	1.81255801979761	1.15034887596327	1.95440767331632
    Semi skimmed milk (1.8% fat)	6.72078886433346	5.3253461630577	5.94704058017845	4.26635054351743	5.05954319160235	6.183555632101	4.6288299875844	5.32361712931391	4.60458492785773	6.62067465555677	6.63022939796307	6.45841530648417	4.98614665969246	4.43612445066342	5.93530710291925
    Skimmed milk (0.5% fat)	0.319929089208595	0.290703818744803	0.303724193905727	0.586317191358167	1.16588138402918	0.43814753054152	0.354619439849575	0.391947082569474	0.974277354218338	1.39896948353134	0.8513836880917	0.377664521782312	0.321830370717967	0.781050535202614	1.29663920322293
    Other milk and cream	1.13946137188624	0.867972459586414	0.98892557427373	0.409814913687836	0.601870154027769	0.953915134651215	1.10567666241745	1.0378563634	0.56272879475207	0.709719224012039	2.35126291573361	1.04884444149531	0.983733084231385	0.486568751402362	0.66237135174373
    Cheese	3.80922904684688	3.87705852733183	3.84683929346781	4.51972614235675	5.07155862290464	4.54185798057376	4.17421972598783	4.33851259206043	4.66226039273907	3.76929197082473	4.46083268087404	4.16702980895998	4.021774378238	4.59127001166714	4.34101275720657
    Yoghurt, fromage frais and other dairy desserts	3.25862548641429	1.17715485491838	2.10448685487707	1.09069495367576	1.31120934077049	3.2307688483618	1.3621357103119	2.1972041235112	2.00130050334624	2.7205147079871	5.5787766265158	3.24502088268346	1.26723950261364	1.54776575781024	2.10180181112349
     Ice cream	0.738096455653812	0.389779738899647	0.544961000013357	0.222980037836664	0.389294855584208	0.857094260844719	0.556665431585956	0.690923259203343	0.289246746911602	0.386148167168912	0.549559244992686	0.796212513356448	0.471052143003533	0.256242055639199	0.387529625545673
Eggs and egg dishes	1.92570325042003	2.17266631386303	2.06263989884994	2.87983557522295	3.38523957842601	2.36204242662074	2.11794466374041	2.22702885333512	3.37526918655431	3.40021629803581	2.31562989584132	2.13880224582855	2.14601717462042	3.12851431346304	3.39364122226384
Fat spreads  	0.053329708348511	0.0453121616243779	0.0488841205681894	0.0491511701782625	0.101930213920655	0.050798566215366	0.0466919912282117	0.0485271674264599	0.0548327230301875	0.0823584719412915	0.0510991418909867	0.0520935510763038	0.0459841309666994	0.0520029778920433	0.0909508533076059
