Cereals and cereal products	36.085635642252	34.981485094922	35.4734037027646	30.5194004998384	30.4839159529116	36.4816953422038	34.1878964849844	35.2129660574397	30.8622241230549	30.8831971784542	30.9861145536962	36.2790629776484	34.5950118558989	30.6914779368764	30.7079048326891
     of which:															
"     Pasta, rice, pizza and other miscellaneous cereals"	7.39266305993759	10.2055412617011	8.95235424622689	7.85010824729048	2.81057103640506	7.76971306527653	10.1311070028261	9.07583004759353	7.52987430889768	3.20941798624687	6.47578948988689	7.57680645511957	10.1692921916395	7.68936951273595	3.0343162960935
     White bread	7.38457768611335	8.71428405014076	8.12187633453194	7.82388692237594	7.55400065724896	7.43335456850387	8.01419939738152	7.7546272215011	6.42482530986306	5.02386150589499	6.00223333538327	7.40839930288195	8.37334671818546	7.12163970183534	6.1346425759295
     Wholemeal bread	1.64160336416317	1.15677229568357	1.37277311624387	2.26686737621309	2.90081053252923	1.31842231668115	1.04152064931089	1.1652644871326	2.38669938253722	2.92384021699052	1.66919930275974	1.48376844969788	1.10064538494086	2.32701604487807	2.91372973056341
"     Brown, granary and wheatgerm bread"	2.40727844974574	1.60527507674764	1.9625817716403	2.03354096629517	2.02937371319841	2.13523112382496	1.78865787759727	1.94353705901151	2.11226422519131	2.64823448773036	2.14705776769878	2.27441618337289	1.69458148076855	2.07305544461212	2.37654238219176
     Other breads	0.333390267181055	0.257706744590557	0.291425093197439	0.312192652559019	0.26024088342113	0.365833731202263	0.301263446996037	0.330119086807816	0.497132349076449	0.509670932394736	0.175893999855954	0.349234981494105	0.27891861639544	0.405021579237753	0.400166213435149
     High fibre breakfast cereals	3.30526495737399	1.92144707287184	2.53796242840762	2.23070928318048	3.42072769868242	2.8025288666163	1.79554646830329	2.24555411097864	2.60242653813216	3.9584628030492	3.9020789658787	3.05973908727244	1.86013417871828	2.41728963588414	3.72238646934082
     Other breakfast cereals	2.46431876572471	2.59103715420291	2.53458186973196	1.35230578619141	1.07635021186545	2.81177188864048	2.15051800515975	2.44602396615132	1.38383526667152	1.31913122988184	1.85732193867346	2.63400765795208	2.37650677882896	1.36813174398642	1.21254556686326
     Biscuits	4.94688504340547	3.98187127267049	4.41180198438091	2.61146195375697	3.44685904215533	4.86633193415871	4.35396247288864	4.5829338767893	3.67751728018613	3.76497208390187	4.71211223076686	4.90754457710358	4.16307761756954	3.1465594671415	3.62531417429083
"     Buns, cakes, pastries and fruit pies"	4.85693583379174	3.35274882077088	4.02289075310938	3.05169422283243	5.30184723356127	5.39642648077699	3.63691148040102	4.42321638394013	3.36478880559733	5.47776049850545	2.66059372954961	5.12041186614316	3.49113445547059	3.2088494178192	5.40053110004988
     Puddings	1.35271821481521	1.19480134554223	1.26515610529441	0.986633089143452	1.68313494384428	1.58208136652256	0.974209684119955	1.24585981753377	0.882860656902066	2.04784543385836	1.38383379324289	1.46473441661068	1.08737443338171	0.934545388745924	1.88773032393096
Milk and milk products  	14.3444768150377	9.37024098852382	11.5863510731289	8.34519067165766	10.856348181105	14.7256164495357	9.31243282355761	11.7315158253818	9.55059959431511	12.424218746005	24.9554796692879	14.5306175002017	9.34208873371988	8.95023555172599	11.7358925949222
    of which:														
    Whole milk (3.8% fat)	3.68852481570949	1.35291870578589	2.39347255855614	0.949674377679274	1.54457888239912	3.55712957336087	1.07682289264093	2.18524044231466	0.756456734681761	1.34566952930506	10.3879965910558	3.62435410706546	1.21846158045588	0.85269040532176	1.43299466474335
    Semi skimmed milk (1.8% fat)	3.21752822833181	2.69057395569935	2.92534140912042	2.22737407023233	2.70801607246588	2.95603908656032	2.16196493952283	2.51682658915686	2.45700089251426	3.67509218143115	3.40485598759956	3.08982235991327	2.43314430499581	2.34263332419716	3.2505266651249
    Skimmed milk (0.5% fat)	0.114902873571036	0.109256917674526	0.111772290937048	0.252015020922089	0.452731357837995	0.161956871448311	0.138261944417897	0.148850906324465	0.427571808304859	0.596747172565711	0.336687249830404	0.137883069309842	0.123382204369787	0.340134275202217	0.533521384885401
    Other milk and cream	0.87230540748491	0.836127145006151	0.852245201149634	0.554558763266286	0.910631643654444	0.892236387666507	1.06871024520051	0.989846319916668	0.654997808703185	0.887475022838632	2.64726060887519	0.882039284445461	0.949393821151129	0.604973298166668	0.89764123683299
    Cheese	2.21614421108194	2.31101929264257	2.26875076490138	2.88472857893043	3.14427964831151	2.59394338945628	2.41917371481432	2.49727606241098	2.92479956163509	2.52680405555106	2.75618366266984	2.40065348682184	2.36368989467487	2.90484187199559	2.79788803892787
"    Yoghurt, fromage frais and other dairy desserts"	2.69095513014823	1.16903433617891	1.84707698174629	0.930389909294804	1.23385841538088	2.74282795461075	1.25240956320169	1.91845861037629	1.6120546082793	2.48034951911302	4.25434325368053	2.71628874075413	1.20963760799794	1.27254577714305	1.93311530029499
     Ice cream	1.53235154224639	0.857792339202535	1.15832040113327	0.507888679854194	0.848144810711366	1.78252877094459	1.1326076234345	1.42304912867416	0.666719224026509	0.909525861257214	1.15487918698339	1.65453290715127	0.991625854074339	0.58761233690002	0.882578367492425
Eggs and egg dishes	1.09329576615236	1.21358078769575	1.15999168203888	1.81376370521255	1.97516887880278	1.36722681857928	1.24133237777497	1.29759300420418	2.13795211044521	2.27461483114196	1.30645710897018	1.22707800544532	1.22709565770731	1.97648735116923	2.14315214254681
Fat spreads  	3.23355182842464	2.79857040170569	2.99236232472421	3.27392264811673	5.38811154437879	3.07039762441019	2.67230443367662	2.85020722386167	3.28438208130826	5.09084725605361	3.19388368419333	3.1538707022079	2.73707957757905	3.27917267271999	5.2213521510481
